date,cand_g09,cand_b00,cand_g10,cand_g17,cand_b07,cand_g11,cand_g12,cand_g02,cand_g03,cand_g06,cand_b05,cand_b01,cand_g16,cand_b06,cand_g13,cand_b02,cand_g07,cand_b04,cand_g00,cand_g08,cand_b03,cand_g15,cand_g04,cand_g14,cand_g05,cand_g01
2026-03-11,11090.337725660233,13917.465147542373,11278.000205016477,11701.577682686211,15664.918777892271,10760.676015377607,10985.68277476551,12298.252814536645,10545.463967537018,10327.932174705044,19036.611031558827,12923.381492933791,10146.62290002381,15759.363795615589,12711.262792009215,13795.197706898802,11968.365155864607,12520.324011471892,11105.454888230905,11093.39035015849,5295.733303247352,11322.946595405076,12352.954684186008,12248.5506055905,12034.37339380811,11269.302186200812
2026-03-12,10406.844200257608,14149.139574787203,11415.081910443265,11365.737597699506,15402.387331021166,10526.96170119341,10521.56891806984,11393.038996161747,9686.435455410308,9861.001759802604,18683.18267308431,13508.419097307566,10347.61299895256,14976.800735475921,12618.83332117096,12648.178365771544,11812.555506889006,12440.54119689876,11109.610196371219,11163.956125084382,4872.404448622003,10588.980269003672,11927.24900281475,12460.293353993418,11836.954284325526,11122.30718440397
2026-03-13,10294.1748121655,13291.144893832281,10798.170188872542,10742.763688275176,15761.849366258244,10132.343358653558,10218.701927736625,11796.276471919273,9877.510594751386,10319.015392000756,17728.191004110584,12980.613109125792,9991.726959829813,16052.328106690671,11689.909765682738,13864.844090946728,11527.979127537265,11912.71237533955,10760.088152809849,10599.405583549003,4596.601572596406,11006.880711874433,11767.364349150655,12418.947871546954,11479.6680675492,10978.500939792622
2026-03-14,10042.475971051646,13863.37584492863,9983.633122741176,10855.564386385704,14955.030097038047,9905.040719721897,10372.45234171316,11188.764355181896,9758.088612961672,9903.652876294687,18871.837525412604,12790.031475327054,9546.602671416758,16700.641284722326,11813.278626711304,13039.308092730376,11821.118701028392,11528.441684926674,10282.89727465367,10677.547713607533,5177.355510604051,10240.965145447433,11439.721929689305,11327.454175595358,10861.117723336241,11016.940924616049
2026-03-15,10225.395371398012,13862.52152973282,10897.872519692404,10452.122942025162,16107.696744075147,9893.670509936204,10170.979116704288,12029.583890457665,9711.76199210793,9697.878825596552,18545.49512204456,13480.062616013489,9842.215619439026,15627.414901525228,11346.602080392931,13472.565117584156,11068.984357512234,11421.141102514151,10322.80674685695,10366.725520479891,5108.9274823504975,10053.536748384247,10706.806964979407,11690.556360274526,11010.467850815818,10774.445955159008
2026-03-16,9937.954063790008,14393.948219738251,11003.072395660613,11466.2479120065,15608.846882165262,10108.64451686574,10174.52229717145,11836.151268379963,9691.07873172365,10309.55929400828,17581.0257123672,12512.989988406502,9715.708865299483,15092.065495690236,11548.808117130575,13413.158833383397,11532.798668639389,11670.079143965333,10226.865428780917,10697.830389945844,4736.833542620172,10102.714783710611,10726.331290955157,11498.273355136214,11372.039917159656,10681.957487684504
2026-03-17,10050.583692716858,13000.047185812185,10244.290045722748,10811.800057274017,16011.750934927813,10723.77781850044,10056.879280046676,11482.156170419885,10190.131476072036,10488.939365214263,18898.821629714992,14014.519049557866,9697.704657028811,15570.804658819729,11764.546940993976,12902.283021032224,11849.015267922763,11537.91458813285,10838.794457708716,10121.544001924343,5011.583139254212,10377.476481584066,11399.82496852709,12114.741705706976,11195.9805070136,10823.139549127112
2026-03-18,10072.611256174989,13349.751174007974,10390.857079204921,11056.51198937243,15155.447188800677,10381.765680197865,10379.991070348358,11009.458464316707,10146.60838737528,10113.731629215616,18197.550257499643,13107.952124777408,10079.251797514979,15992.354435629484,11650.29339424565,13210.788856904575,11279.768591136899,11293.327197533732,10607.911273634829,10904.28024233764,4699.339725624913,10574.918730654166,11949.752248322498,12427.921070056,11155.751874398064,10477.464544711569
2026-03-19,9843.982996889745,13518.46971253337,10149.412111468115,10764.908737619868,15064.514247690377,9412.118117767752,10599.266828557878,11108.178840880768,9944.346009704708,10020.085246860892,17470.16129834563,13193.607006193657,9420.278890934953,14937.215213695497,11365.112020419532,14074.882895701085,11399.743035323987,11113.012271577716,10138.293367084538,10436.865653045466,4986.905021148641,10586.39070439839,11375.524954981944,11341.721137790986,11199.748034150221,10206.800617405821
2026-03-20,9756.801371639012,14564.831674255132,9979.912754246678,10632.005069676447,14379.380578950428,9783.61192850193,10317.629898164158,10999.84347332327,9241.5163784251,9352.327825620761,17830.79956275009,12770.796271646457,9625.972002775812,15121.77103046263,10749.528106561402,13551.489780471959,11028.495204819676,12457.482541437126,9347.204634287791,10334.055073044881,4856.065290300811,10107.268986283285,10959.317245856631,11308.424400209899,10791.126371268214,10041.985705989699
2026-03-21,9378.087089874049,14197.187921947683,10055.875949240248,10153.820923200701,14734.772229750173,9902.661217358604,9609.024747677973,11117.289194204639,9133.465648558129,9238.92974711717,17725.724841998064,12392.435947096414,8781.332994323542,15098.66230303849,10905.142849632472,13816.53400385326,10968.696821586698,11842.196955291147,9339.477608012046,9322.38063620218,4474.222439262154,9374.333471116559,10725.980537992233,11555.153095954292,10636.85822568036,10215.392754694172
2026-03-22,9302.390109851749,13660.242755080151,9894.546434434886,10230.184469390053,15174.9758068013,9035.976731729434,9382.245873629374,10233.06620585446,8880.052678389105,9024.038804929216,18669.635526239184,13301.697890039948,8838.693699058082,14969.889950783529,11158.532974529742,13706.909355215166,10235.46823967247,11338.125475503928,9272.970446277102,9379.899928553605,4344.743124805319,9851.764252214256,10566.074964490743,10840.953574416899,10098.212297482205,8975.880595794035
2026-03-23,9450.07794564582,14163.548647929927,9886.78170514646,9948.781512610842,15075.800500752383,9354.169399560225,9307.972565341488,10311.50160752163,9033.693858271909,9384.629760481957,19156.725256521622,12233.490281451406,9230.81896253539,14908.00288970489,10566.86052093917,13519.113163870368,10502.061157208358,12665.81848305312,9361.016465401075,9795.114733296714,4486.766991044578,9859.125995204098,10798.057587704889,11054.635404883438,10093.598832251375,9396.50003927443
2026-03-24,9330.439478517788,11965.818687316432,10019.95253263204,10279.182063396845,14925.133157535634,9627.882075700223,9048.482630028973,10797.832233505438,8825.910869292591,9462.738806235491,18343.64229996493,13117.517862714323,9018.591345050923,15064.828693282841,11202.368217283067,12515.21374537254,10510.783535533867,11060.822857822628,9859.243539799501,10001.096009533656,3995.28424473139,9673.424768811961,10880.268931406114,10750.603747434754,10830.46063236238,10088.393821062207
2026-03-25,9446.081003560434,13961.662824228672,9896.559079484388,10231.596288359046,16260.935536902885,9263.105168535107,9348.301764376643,10976.592959002312,9384.21946782407,9659.3554955115,18961.524907876028,11518.492133996835,9147.494227774592,16318.84936064574,10994.601823380362,13264.356898599446,10320.754256017215,11037.554194329234,9628.961809316526,9881.93972406781,4475.342070728728,9876.57722078197,11635.18992462492,10905.56233470967,10481.890661792391,10285.616396838084
2026-03-26,9432.527257551767,13109.153772135709,9569.419165975463,10057.684095437951,15044.6594153571,9460.288757212038,8895.7575129732,10052.864368281895,8959.89852126729,8923.5373692569,18262.34665667747,10434.737469323223,9134.368987538875,14975.148436856296,11152.375252025971,12577.662415068336,10073.34849310781,11147.231779636353,9847.536171279236,9738.024074453413,4187.4694975834145,9546.151447599168,10538.122648576536,11015.231070141126,10749.660237866034,9579.996034819702
2026-03-27,9437.914236798206,12616.05378187208,9682.671690903517,9857.27215008023,14753.036632277908,8599.82870339656,9047.028858741965,10236.769259617182,9175.680128699474,9662.065351002037,17849.845746226198,9971.130429603887,8776.97199158061,14752.492633784277,10561.709727479814,14475.916375249462,10230.202825201504,10177.956673019677,9333.84532358831,9572.04423194622,4376.194593635931,9496.271252414608,9949.384810338877,10564.435944674413,10113.788257635373,9840.283956416808
2026-03-28,8971.434235349125,13636.855328128251,9125.607943346195,9116.96675009742,14231.188677527858,8518.710488986277,8988.12123139854,9711.502490105666,8537.342649930086,8992.75661930056,17327.749250036017,11258.734223930198,8929.187148039944,14545.330282561432,10512.093465715283,13759.849989017255,10522.375769532824,11182.252766026488,8618.56621836398,9470.676154945717,4563.575802459351,9420.668991217923,10264.417100428263,10951.342297550236,10418.847041741225,9420.409725829926
2026-03-29,8749.123454777311,12657.181874244734,9539.736835637288,10010.919868381641,15018.194987952598,8623.572859143473,9087.55493925666,10072.584328620806,8692.35751087019,8652.177092256921,17914.210581751384,11282.320614161661,8930.048002624579,14158.813900624442,10961.20826737397,14085.701548770516,10361.878510067805,11678.85470217566,9362.27617902815,9172.866279773538,4172.874167675998,9366.672355633405,10363.824807987463,10389.626841916355,10171.355360650854,9947.50256013235
2026-03-30,9401.278922595347,13382.25804844646,10379.797717271822,9770.75773783258,16166.967521640607,8641.015072502038,9316.674237196297,10437.532118993708,8976.885276610776,9253.184471925157,18378.485389270532,11386.114313683896,9456.498431354174,14847.190944201804,10260.97715726607,14807.83317767565,10234.689290765189,12480.48829876483,10006.578658141501,9640.599664719617,4571.30209913561,9630.85417443316,10631.940172765257,10894.063532927403,10521.687088875387,9723.359373304756
2026-03-31,9478.550299908831,12936.666441257732,10210.551247069678,10818.240637520421,17009.83588890403,9012.617335127821,9690.602949039,10236.789786050394,9044.822788664122,9600.035884521787,19112.030740403934,12189.345253531723,9286.63014247976,15195.796990302431,11111.50145955674,13535.486931759166,10669.77246316081,11499.450651663989,9624.288332693499,10049.617928589967,4546.465469209757,9769.652093733472,10971.358697791922,11035.94072114829,10492.624096388592,10339.016002059587
2026-04-01,9414.71625249797,12944.959386634497,10149.790393274,10256.707343017684,15367.9334583203,9619.419788860636,10029.359697218557,11078.459131979478,9106.64419094911,9580.905452685973,17904.253524432104,12820.702562414483,9401.137132613285,14917.888221346693,11024.835936112735,12556.665157067499,10405.87972681202,12017.551771292172,10045.305058752974,10053.619975797777,4302.60377512013,9277.48966369632,11602.285992046222,11206.775064758971,10781.536122250503,10359.019016345443
2026-04-02,9719.026697980997,12876.79858273855,10338.792690129842,10278.982676759804,14927.812798230787,9703.296260206327,10024.534251713192,11030.596599728913,9572.84505145005,9400.590151864797,17307.213474343935,10349.73789765551,9199.997880658073,13864.857950508798,11210.40428166808,12707.549602660953,10823.339957470509,10828.040249696829,10217.70890471772,10130.825488277529,5098.915544432707,9435.126942691531,10609.421313001007,11087.749874011884,10879.534125763013,9812.958320541544
2026-04-03,9657.172403046223,13544.545221046983,9677.53968226034,10224.127920374074,14847.292928954104,9455.34438275218,9795.445915244913,10725.898261899378,9143.02849563984,9463.481777120123,18818.298233413658,12895.775300027053,9144.043830282282,15986.741892016913,11354.790113356825,14782.728779784225,10334.916503477047,11546.528727981276,9718.490451612699,9302.630394096568,4901.6004946533985,9878.12953395681,10393.024395771234,11129.926141009695,10295.314776455607,10683.842544159534
2026-04-04,9314.121990876847,13411.389071748565,9800.276193545333,10047.052591602576,15738.346603745647,9475.378941172323,9693.08261812929,10364.103888728567,9138.747678494237,9065.661050232293,17566.494152919393,12783.87035063157,9078.758229435578,15131.448763897693,11456.602185082722,13268.717332280654,10699.409730129042,11981.128997585449,9826.684740721981,9296.242328289463,4342.99428784399,9719.3817734177,10334.494259407937,10860.751867843528,10430.659903362524,10164.401807758182
2026-04-05,9446.44727873205,12652.67721418633,9944.505582520345,9915.259053529257,15178.47463791785,9430.24584963593,9579.547769151264,10118.37801728444,8837.83939316167,9301.637689384206,18587.33551180363,12447.909109975864,9458.246528196672,14664.577037983507,10795.378027185276,13524.077057977449,10180.545186627052,11427.605951358197,9932.323329490471,9875.045123801397,4367.971049164073,9404.676823787097,10289.462143381277,10723.314082831417,10321.622581158346,9523.28298006172
2026-04-06,9912.744219630997,13632.403769519555,10146.35277003206,10529.863357378588,16908.649096522506,9462.25863000911,10222.829077038643,11085.825547332712,9486.734009567823,9285.918675892706,18400.497544624126,13332.012620104275,9519.106908896425,14917.251321642567,11195.737040823855,12745.68854048198,10543.802047502837,11222.405460901291,10162.876304032985,10218.631301469535,4834.320454737673,10236.510307189234,10873.368940739492,11531.379528729582,10776.104224622992,10185.800601615565
2026-04-07,10490.626846191497,13885.408903776928,10324.689295454806,11000.407288530376,16357.960417851611,10394.665730075107,10202.359549671392,10716.723072855693,9443.272436959105,10419.571669344186,19602.44498706561,12367.54057389769,9621.34993107582,15556.3237233145,11316.38735964901,12656.782012763575,10958.04839679008,11653.494645112398,10295.48717341312,9997.551115194045,4571.796750579413,10074.267152778642,11267.734303611393,11794.051309711438,10660.652395260498,10428.713650168416
2026-04-08,10277.974631066812,14681.012877453184,10480.648573529563,10533.163795409693,15254.852619948866,10427.511120000232,10440.030691590466,11256.797465075371,9987.065661776192,9912.130846997989,19823.52951663021,11711.441637377764,9791.969496259633,15663.387854649309,11831.76107147131,13634.36509939749,11266.041066730691,11398.655481771355,10495.765515816869,10689.972483974849,4609.669204049742,10516.165397215522,11028.39910943064,11935.096841896602,10884.164091326205,10642.241743952389
2026-04-09,9877.447280894376,12479.999124215534,10727.850654587486,10696.53492548701,15770.248431979897,9965.899878990114,10033.824739749778,11155.21888628865,9811.370227505766,10449.04120556214,17828.65174976384,12423.890904418991,9620.216477405522,14279.774708742016,11842.764130942613,13817.385721868306,11179.187724054278,12845.748809154695,10285.954108843456,10748.360303438794,5289.911263323695,10440.307797118146,11355.46780653064,12499.141884059176,10784.908136699565,10628.5647421153
2026-04-10,9679.638437158372,13023.479195358863,10781.063434072068,10984.093229612206,15408.41928989468,9559.105484980368,9996.676389280174,11557.05950487849,9596.818195516107,9889.489298425724,18088.769985065486,12394.987579754348,9548.300250666218,15834.185603026977,12009.06600893509,14031.29970674619,11084.171938188485,12605.237338550485,10314.054968804357,10430.543836198773,4743.175194137012,10063.180114157165,11462.06126357858,11823.324122623932,11019.009861953042,10779.791889858587
2026-04-11,9884.440786673655,12697.25492768449,10757.52311804674,10011.980626350647,15227.559926403306,9845.213156098116,9930.584622938171,10972.39414115731,9373.481179368026,10038.842921030935,18063.589064604424,12553.441173305118,9926.379742122448,14282.4105536624,10996.69897711165,13020.650319585198,11171.787999371247,12540.210893277757,10557.29215283272,9646.506977794597,4919.4579349640735,10538.915570845604,10888.633712571034,11518.073247249327,11256.396154160506,10878.349290722874
2026-04-12,9964.409366032682,12901.229872515114,10038.969660189565,10799.364655629905,15756.717409120673,10120.059835274158,9940.635900214122,11197.210928354201,9501.507716892229,10235.060907670424,17331.04775227961,13931.619905078913,9669.465863149378,16637.17579093248,11672.987596765728,13915.281135827523,11275.116741980473,12522.395414850675,10313.97667944943,10611.768384228884,5117.064085630882,10245.826139180697,11275.361871474832,11658.948198871,10771.125927097604,10465.50858759237
2026-04-13,10428.663477938973,14483.78916812874,10468.116367580356,11152.812520990989,15085.792029708055,9898.451342987739,10359.307456139844,11367.638393161906,9456.28229161775,10391.65620423264,20022.286743525714,14253.665744508096,9832.572117742671,16648.547359442888,11984.4251741918,14209.438321942407,11579.846055289176,11895.024327058729,10300.331886398593,10121.212837816029,5058.3574394022535,10670.183217923983,11248.54036849656,12018.16848352268,10968.866344312695,10967.375168045366
2026-04-14,10745.478500453386,13173.212846246286,11077.68208826677,11166.25320036597,16431.675380358032,10384.58215484788,10518.28904628369,12223.43966405543,9841.028042760361,10565.627511981615,19665.57476477938,12693.48548765887,10201.561482360612,15726.497025554083,12593.014252120449,14707.188889363488,11966.13282572167,12317.363193120786,11183.524361779002,10504.886971200734,5290.658545546963,11327.870234566546,12296.130823912437,12947.816465191581,11042.411775449336,10769.865876993947
2026-04-15,10070.989778051091,13742.711909201813,11317.46568308167,10924.693450739122,16778.75953900648,10598.545155685379,10735.042899253189,12189.693005579233,10261.086302972784,10938.145537799403,18961.249002976678,13460.449141470792,9921.152480737132,16082.501584611591,11987.753380252278,12499.985776440144,11358.524752148393,12286.92713428033,11485.72156311365,11281.133967924314,5527.654256901962,10754.901811473734,11835.852817303057,12600.70282108839,11946.106419732994,11370.537182846578
2026-04-16,10732.770514511469,12838.800809079657,10816.20043769686,11207.713770457825,15785.843683160318,10316.316289269025,10591.084207664238,12188.990375967567,9797.399781015409,10280.95317062693,18574.23144185457,13446.27361447747,10889.056854205026,15548.475223026417,11826.376494939055,13439.73012457474,11736.498085322693,12609.436306628315,11045.97805228463,10918.05489537177,5233.21028541442,11627.32283963417,11864.411410434968,11780.325215636494,11295.573785915152,10965.327044923048
2026-04-17,10334.44866329679,13016.862062398137,10899.011353979144,11134.415514465512,14928.141335850374,9746.75796612682,10764.78317384231,12051.049909576333,9795.207644535709,10382.585825871545,18993.931180048774,14304.699780372446,9517.40935704157,15030.255878412558,12274.996212796637,13599.216148674299,11849.462357256189,11684.693079201097,10939.45554501595,10314.182260105124,4694.597266697654,10748.896997010352,11578.327775596274,11990.791416055017,11450.30057005569,10561.730757641499
2026-04-18,9677.770587300023,12745.92635294443,10399.312030710369,10368.642067024106,16239.13466712045,9724.857360409496,10990.413273172982,11515.679060675475,9559.16570755657,9824.482734789586,17554.215243067607,13612.131022233692,9593.763806875962,16782.376586418304,11891.34455101933,13830.364472528987,11339.083226503133,13056.652681892945,10862.692932644568,9942.32045417055,5105.180437206692,10753.991879412246,11114.895836582076,11658.163223905625,11598.080326282108,10573.32541460421
2026-04-19,9608.602068615504,13683.795301244063,10888.757495604634,10613.61443483521,15836.248390224871,9996.025473565733,10321.770780398654,11322.049544138228,10020.465320426454,10070.5377498648,18638.492483925045,14331.012850627332,9633.341496184532,16712.407101946043,11557.636525533811,14514.307098191002,11490.830042700201,12573.218279766732,10373.238387260124,10291.864526759979,5484.857121729001,10169.034985403787,11303.137172208191,11481.595263304445,11382.763922717797,10720.511021857374
2026-04-20,10223.095265080121,14907.71566816903,10845.636345873345,10888.761647053083,16053.069560139103,10030.97397529249,10130.295838574515,11506.381258794718,9833.960681663764,9891.66970892828,19141.18587880576,13982.460717792828,9735.204810293817,17402.470653179178,11833.45706863883,13985.754677897772,10838.429841051746,12813.520287505267,10649.311159345192,10753.94456667197,5076.924608311427,10588.987523236032,11936.142479110533,12201.223583144641,11299.418754666942,10379.827435517129
2026-04-21,10352.879889447328,13407.908916810775,10461.65503854604,11234.09627701453,16732.496172671807,10016.848221187045,10975.740651990032,11850.200637290867,10186.861113407314,10408.834878288091,20350.862239571463,13433.634956213105,10266.566797689391,15022.836115797296,11913.130005071434,12796.821228888657,11446.776799478472,12031.427157271604,10811.535936957003,10311.395020236458,4959.8776135891985,10488.724517906296,11274.3170449711,12353.517837544654,10796.117273839891,10719.031322397028
2026-04-22,10866.52669340255,13983.688883254825,10535.269051928228,11162.40034933997,16385.745451444895,10597.785100731056,10326.161681896889,11939.611485172334,10307.386431255178,10300.475249195282,18998.178938497185,14132.81121075472,10359.20350441032,15208.081697225709,12182.806857377,14008.811401836387,12078.35854508297,12206.74298782918,11338.153360204666,10655.729716696673,4715.86399339005,10874.959494668956,11869.48095912228,12283.23678929284,12061.845358235538,10646.18272801117
2026-04-23,10125.859663497778,13300.244375092647,10836.210102729734,11547.85353611638,15448.388849741092,10521.927375922276,10668.441113662395,12289.221382969194,10016.772463960273,10733.281287897189,18299.01060407172,13291.610237885654,9968.674504242561,16461.767067767716,12328.61736123094,13822.548622491862,11464.825478151926,13480.255564435798,10914.89605052333,10531.581043296212,5462.684875573778,10448.472359012923,11760.990355112823,12146.96391374823,11630.067399957135,11171.069609436085
2026-04-24,10341.435221759293,13430.816662265866,10509.432533145471,10660.493327374705,15395.824042440718,10023.122004290854,10179.289348977143,10997.951560594107,10094.191584189184,10030.684573227787,19274.134881724232,13704.789461087244,10011.941899078915,16377.787851757854,11554.032571737458,14178.477160713588,11141.726119352867,13070.694586256719,10323.391740602896,10435.80052930831,5300.2925895039925,10304.995926545063,11934.682757727647,11639.11223629415,10666.563513451529,10824.475164211422
2026-04-25,9553.606121972402,11555.190820561687,10137.087764715834,10734.02732280828,14816.498729441948,9567.72773515078,10029.942102567962,10990.576473338406,9339.274312487601,10100.983166119271,18341.561873432078,13287.885474941526,9639.194237234638,15707.657744833941,10627.260172796743,14835.209247089195,11135.668432486842,13070.13365685677,10279.932498815237,10317.943637840921,5159.199599085216,10378.681392211105,10381.897803987424,11954.662158026602,10318.372910393606,10836.065562002197
2026-04-26,9677.964269946024,12808.15941696304,10547.757201200915,10577.03425657088,15735.047347756701,9334.823230070195,10018.790217000414,11546.079607565478,9701.742687994649,9564.393204263379,17578.856911729912,14285.879478006866,9469.83474359415,17418.642727435807,10940.843710515954,14074.37063019671,11454.723619790186,13342.619518957155,9558.224635960218,10132.060777057852,4977.027216373881,10236.349154358179,11239.079077219949,11484.060924450076,10699.406514116881,10440.727183056917
2026-04-27,9859.148028253667,13851.283184701826,10630.166009173672,10731.671430306913,16073.319831788513,10086.134016427366,10115.927777962082,11308.540193646602,9426.69428126533,9665.693183612502,18618.315304506115,13364.368827800907,9865.791894403077,16716.608450253258,11770.92673016495,12881.49839015067,11712.402048089532,13189.688522293616,10373.575359829836,10083.499689377846,5061.997525944681,10435.187655459893,11381.110702912412,11685.761034176903,10608.518365639062,10194.306008442414
2026-04-28,9770.7014279487,12268.320040614017,10892.145948728912,10743.755805357965,15371.567050308953,10230.484872904482,10087.225982410024,11214.360603270012,9906.53942231464,10083.401685993615,18420.830779510932,14111.650684909875,9518.830475855828,15958.678507204811,11757.94501200448,13305.774984481272,11147.540935153358,12558.458400433135,10724.924430163766,10484.784909108246,5098.787289844297,10628.878056843638,11434.545175331594,11720.046878248786,11243.166214964056,10961.741707802412
2026-04-29,10144.480819281225,13557.419717797276,10743.110070255732,10480.471929271223,16471.326275629093,9672.989419350253,10167.535065467453,11736.175652282545,9827.230759758166,10129.550103006019,19057.940465009175,12875.937690198896,9620.613787752687,15724.946034092227,11988.928625955767,13535.213088669962,11079.231800437372,12375.988357745162,10718.330196892945,10655.41143714951,5222.964129397072,10251.127382818153,11709.546542677039,11815.139046847324,11185.700251965762,10787.673069874945
2026-04-30,9695.503526067474,13184.145090312617,10217.9512940007,10431.002866658017,16062.805982503289,9628.11685553264,10278.830550479148,11562.31051738854,9995.302597308382,10001.067315740484,18085.276489536798,11949.309915087386,10037.568038251131,15193.964762045696,11795.846208390263,13255.25790998349,11246.883142338787,12293.664435565472,9955.743146067734,10175.877504016986,4572.492541689709,10506.196165405763,11111.824237040633,11858.54049651741,10686.964194637429,10242.475154024103
2026-05-01,8749.0524550177,12684.788101555669,9995.28007203003,10320.323592842735,14615.36378039693,9189.662545376146,9576.445534496788,10976.524482772254,9330.949535970056,9346.00932808818,17436.706488512453,12458.930884626528,8943.504425592613,15244.373738549202,11309.984592731653,14715.205809279516,10689.836992577115,12512.203509615474,9977.516901812658,9943.990245389767,4961.345182033723,9786.888835144053,10451.726597106814,11259.247015234634,10639.22159011709,10319.333771786694
2026-05-02,8925.686836970126,13025.925165224791,9657.870139125504,10421.580029028595,14798.086019094095,9449.972596050638,9339.334822016048,10679.338201852897,9035.113250352622,9355.029946099476,18062.171984175122,12059.118240286067,8886.949881252442,15534.376497453772,10339.74717798854,13884.406818236548,10148.902442751745,12322.582202006864,9087.649695347749,9591.530429491333,4805.312126805158,9652.837618755935,10230.70004167524,11077.65023602963,10005.059168430784,10219.348543712422
2026-05-03,9147.747491659118,12839.827433944463,9423.758447693874,10326.319754117198,16429.06339292264,9004.49370856329,9499.069573855564,10181.299753029882,8877.724558437067,9043.835895291319,19508.961223954,13310.56249057455,9487.959836567166,16686.667359389303,10612.520319345715,13262.865613078682,10881.606164945932,11488.994643926124,9535.768627807898,9952.556401935453,4805.0766852578945,8970.305232382885,10453.26626282244,11174.282739060758,9931.818085487723,9801.101734384723
2026-05-04,9780.320968171673,13197.436992957155,10399.419586923166,10029.170984177117,16393.04648261844,9294.232856560786,9464.238083770926,10441.950226526349,8887.537717936597,9199.795640278915,19367.694900349277,13551.495204845689,9349.03212935771,15630.3610326852,10822.713622474444,12978.268682910892,10617.971591812613,11550.347177602025,9928.352294587576,9877.649985769107,4728.41832408174,9976.105862234217,10720.031020463874,11062.570231394118,10354.970706457263,9873.769106526841
2026-05-05,9538.379658111413,13807.771882960302,10307.056436114866,10327.422729924601,16635.000317410515,9397.519218871781,9705.074826452925,10643.869254855212,9272.259819565783,10041.312470043864,18986.724232844444,12323.527012340457,9919.883205153252,15709.358028523842,11031.786903284597,12588.83678665214,10376.100781988112,11858.395705674338,10013.404554412355,10591.705265352279,4646.45973604686,9560.54934425606,10649.251940924647,11279.490847872157,9739.426655586594,10311.918420237018
2026-05-06,9436.632124447618,13314.728336678447,9933.202274903857,10551.319097639762,16654.08992457737,9573.908209401372,9671.16406417131,10328.04909247328,9230.60537008821,9449.181202505819,18786.129385099426,13158.5825994556,9190.069761918507,14552.395523675512,10526.973892778158,13441.544108713113,11387.885612469874,11800.120201123314,10022.236558557472,9981.50676290952,4617.066425677933,9672.326694930445,10750.389304082904,10937.716646741055,10526.16343336734,10427.371453028392
2026-05-07,10010.968090681748,13293.873322135803,9556.364505894637,9928.985042198465,15135.618841626829,9026.851591606985,9055.86113696011,10495.364740529076,8922.408456891797,9805.21108909437,18360.91826422553,11388.792543325237,9410.924624002373,14973.469546196458,11181.334206963673,14166.727586133424,10777.341644660844,11296.202938077548,10094.459105035283,10114.517766564213,4586.93903717455,9689.511538601057,11034.478380979745,10346.061568847495,10454.58595969889,9986.464994850981
2026-05-08,9590.07553903094,13241.060506297377,9562.719053615889,9544.589077603348,14882.431952199333,9386.76456276981,9357.175452283993,10593.84149387227,8546.20812623849,8761.501693020264,18379.75623135961,11803.930876796041,8936.28410511597,14748.817513488375,10341.892916072928,13660.334108199482,10329.416303017333,11302.405404953404,9520.93465229408,9782.972596100937,4488.2142154391495,9121.05145923888,10745.130360759964,10424.720678646334,9688.373319905699,9873.306880469298
2026-05-09,9083.303555879069,13251.700476280277,9329.305904066725,9626.477984680048,14579.69453749845,8656.347419932794,8966.382183878784,9820.62650260018,8499.870162517185,8656.483181231028,17606.066678490228,12426.290410612233,8848.921855203662,14859.382042416126,10164.97392286573,13373.503242217463,10189.139992207127,12191.513105358054,8730.932773833267,9811.179068832473,4375.13235354391,9006.00946524992,9586.564924190696,10362.343861149959,9979.039260126192,9143.097010450909
2026-05-10,8397.246006854446,13385.110110973694,9536.453699146054,9474.279440350258,14645.28363413287,9162.163983711562,9093.521315525155,10153.376341194298,8654.329953382525,8786.591819427824,19259.7694840866,12782.240789399575,8404.327338148421,14173.751397331802,10799.964267968717,12874.84114270466,10697.934623505676,12107.422014458187,8872.540122485245,9736.726272132239,4410.030044417442,9586.098273431793,10573.420407246018,10461.82038254965,9686.627917208867,9804.51797841905
2026-05-11,9117.34028209453,13769.76856941863,9011.954138271198,9898.87193638873,15964.804796993441,9070.977181264852,9349.713610560175,10120.664079155591,8708.625037365322,8259.513408168645,19520.79532654339,11971.828634695206,8643.609127052812,15582.753855410287,10979.939864398135,12815.669318334356,10053.115597742617,11441.564901641515,9343.744052358892,9145.525279973508,4516.898462191901,8667.858178513992,9813.72338077564,10967.525078888,9467.393186735886,9609.324710430259
2026-05-12,9544.084688133747,13209.622566719574,9506.41845774473,9601.118188476165,15088.485769257739,9337.027620986668,9589.343229984783,10502.608981917196,8801.839157994877,9046.3224990622,18689.24301631019,11739.26576159658,8899.874347673494,14208.829485979448,11087.567456470557,14087.082499408398,10247.961659256878,11453.397023200003,9277.990374896279,9739.61483903286,4702.690471147031,9504.014353335819,10685.21111288595,10471.10906472178,10406.737425137217,9862.974529124755
2026-05-13,9469.11817821332,11926.267283332098,9512.707076589177,10227.222029181556,16120.195254368673,8923.04171353724,9507.695454212684,10045.692500163383,9065.666749309952,8601.888857419004,18965.26814781597,12070.445662569715,8893.278457159993,14617.193867822276,10475.585084383818,12532.43994546735,10955.130930273494,10875.029243738523,10138.258228073086,10019.928272396974,4584.311540933283,9922.140295476715,10886.388267535633,10613.093669119628,10590.004256474444,10142.93166209236
