date,cand_g09,cand_b04,cand_b09,cand_g14,cand_g05,cand_g11,cand_g02,cand_b06,cand_g10,cand_g13,cand_g01,cand_b05,cand_g15,cand_g17,cand_g19,cand_b01,cand_b02,cand_g03,cand_b08,cand_g12,cand_g04,cand_g06,cand_b00,cand_g07,cand_b03,cand_g00,cand_b07,cand_g16,cand_g18,cand_g08
2025-06-15,5480.239684982071,6168.518136569767,15945.098520934092,6419.292722331016,5092.454270792406,5169.245619595578,5974.537841914226,16672.219736787265,4839.176161264625,5452.113803170499,5508.447793241017,9200.408182964113,6236.675541718166,5642.3877546045305,6194.908856735898,13455.668995323227,9745.538678106634,5956.10017713493,8721.016120952547,6766.466790946236,5477.636290731499,5109.031004093478,6797.944560189131,5275.185877351247,5647.730199748956,5257.560979213534,11919.833188954115,5663.478188446226,4861.737428356823,5720.0532304802055
2025-06-16,5760.519525803511,6292.111849696786,15064.489358090079,5907.389737605915,5250.5709831976865,4869.438217116376,5532.397827915897,17454.586613986434,5253.954249893004,5922.852099019574,5308.421244671198,8674.757040559263,5654.903811110455,5536.827540123064,6031.3087069357925,14550.603810911334,8894.570519540253,5497.833163739755,9940.493611637745,6309.400559511643,5258.063193593949,5683.7327569948875,6039.484528419393,5919.500826357731,5811.598812645152,5148.669443906466,11264.825497868309,5889.891714323228,4853.000172339909,6725.022546963503
2025-06-17,5328.530622138862,6192.883600925382,15702.073835270683,5620.251105581301,5267.764670573464,5180.648716660875,5271.4351727710455,17501.753801477986,5124.085619913711,5433.640387426477,5826.032224560819,9752.793970993453,6100.333693386973,5679.136308392121,6710.656462401897,13119.062008906883,8952.762067103331,6003.941820996278,10890.890351402775,6434.408199367395,5487.868199574771,5866.696243529989,6000.697460758189,5965.519395627141,6279.435877962952,4941.947981486251,12362.95611471942,5956.39227259776,5579.227910750101,6371.928986286545
2025-06-18,5295.6800019091725,6133.672675876152,13374.58176492208,6850.256113957055,5753.0093427587635,5651.480354663523,5989.9228314361835,17204.50941888266,5442.214236953905,5678.505910919155,5454.88408164949,8319.498395029126,5920.589695077512,5515.936002999807,6379.008012754357,13129.992197373726,9571.093222689295,5956.90617576219,10085.72898360356,7336.260525089148,5961.0548545043275,5959.3059254589225,6388.871389174612,5876.690155453811,5545.762057793183,5696.147741338967,11613.724574418833,5651.929105604141,4985.942238092549,6089.320496857507
2025-06-19,4917.828955637913,6031.076752666319,14117.93249962482,6153.579251364066,5441.096172783062,5525.203228585216,5182.122987090117,17088.559437649576,5224.945585405938,5160.899171236819,5563.397305909056,8868.170110383988,6635.029402409531,5728.2522770102605,5831.264883636913,12053.350371715493,9988.61902242037,5962.436420705359,9025.282038699012,6337.829756825364,6495.239106698991,5665.0019526463775,6440.547999269866,6162.203032581775,5976.788238187314,5465.385062402552,11255.35461211122,5173.917879060752,5068.184913029204,5307.400692491779
2025-06-20,4775.148800888922,6568.2691138831005,13364.625568636178,6027.151742036899,5438.893620020451,5162.717606083779,4823.60664817317,17000.53596132921,5173.351526654641,5482.1535544293265,5677.991456126302,9373.48641834693,6218.425385543231,5406.498333211852,6290.516841927538,14061.017861717366,10432.969289915649,5227.539787726793,8503.295925645027,5788.817266387899,5013.779293721646,4673.113177883635,6743.94081918661,5163.189233094433,6204.806890367108,4996.895884108484,11991.65877298923,5029.240074372535,5284.35219850266,5539.947948311116
2025-06-21,4822.230859764161,6546.701610335734,14221.107084484453,5463.44630745661,4679.179654234961,4603.452656264256,5427.731319542448,16822.668108313985,4924.4970005595305,5767.4420385876,5023.640027462621,9702.072535697587,5268.561555818786,5196.210408294864,4626.0304071987875,13262.83501626654,10357.50609813034,5150.062086091029,7404.938089020036,5690.060835895795,5207.1644942263765,5276.771905458984,7111.386544730978,5474.688108165898,6301.302850920646,5306.7242153755815,12530.796017479077,5221.151840599013,4405.619296692349,5329.139090446981
2025-06-22,4462.488140548326,6721.788796716172,13856.614883713599,5793.87348009092,5358.171479729717,5450.810658708539,5643.804317641327,17013.155431234285,4645.881297283733,4821.914773610586,4926.892974244165,9019.725486373427,5476.382685008327,4879.275259005395,5821.625759061817,13445.576914184827,9102.915418874574,5917.1710165173145,9201.232225218913,5656.718866480123,5349.945970370548,4277.139263011428,6478.913943895099,5717.915884819132,6198.3886009346625,4537.935138326217,12287.394580841377,4628.622655728674,4690.943764585204,5213.981718802783
2025-06-23,5028.5491887725275,5839.627837955034,15173.409834729464,6340.676703471567,4697.765231482942,4931.33578328923,5421.147913409203,17643.188632992085,4955.701617179291,5713.14940174308,5671.144241115459,8530.291882945854,5886.654660048449,5526.043191433496,5552.868201350024,14526.577404431322,8512.714492351644,5190.120624822084,9649.231654960931,6140.641598004249,5293.030629006513,4644.254745893228,6090.576369927756,6067.152698019831,5858.943665216981,5107.362003768632,12511.550264709187,5635.0325710815005,4806.577353361803,6170.110961954308
2025-06-24,5398.638630385806,6630.388844241813,15283.916025321743,6771.554527724332,5056.17308575639,5895.999972386158,5491.2625725622665,18399.73168949856,4223.152768241396,6208.591999222117,6081.506284148141,9352.098746028265,6409.338114912843,5275.590061873724,5883.268512815285,13778.474303164008,10115.671128399128,5918.436536209279,9467.873275118956,6740.1478165774915,5611.9810718345225,5259.73600053384,6065.060571283902,5294.6106846424245,6321.9198331381,5125.234912867494,13097.67835295682,5595.137565548962,5470.059914615877,6015.250733996528
2025-06-25,5006.2494564349045,6195.9791838643905,15231.824055638408,6468.3404199391625,5364.306899979893,5352.045760126347,6367.502404223906,18770.954117440604,5255.039261384959,5640.953059078205,6466.563332991662,9327.94454705474,6981.1083737829795,6115.2963894284385,5941.142755419346,12910.912636721027,10029.57115515502,6073.322006969986,9973.24303436665,6872.2932495082,5736.183170937699,4707.378281710073,6270.375541813783,6268.159386049363,6641.968649850933,5415.541035231963,12291.400665240324,5151.991508847312,5165.804040909972,5898.9529229627415
2025-06-26,4619.956003330519,6156.528580804458,13390.015295840894,6319.528392233348,5597.424332648693,5555.95783365008,5595.651149783336,17383.225280384286,4587.783576665595,5649.6469581396495,5886.288211182671,9073.68089587792,5982.765541119605,5667.862027120897,5851.322526779669,13899.135302236891,10156.86742772464,5594.055794677436,8945.816340884416,7324.072786463366,5717.280287866465,5303.151051796176,6809.37513250654,6391.09445418204,6221.412566082647,5949.79177678336,12306.402781373532,5619.5597012939825,5196.190999139736,6887.249209601141
2025-06-27,5792.641371325106,6267.6052335117165,12203.998047941288,5939.128543454185,5267.574524343924,5503.9635890112895,5843.503220684893,16966.57195113035,5019.768222898197,6119.555801661214,5756.885631258484,9730.181263962986,6118.680539697199,5486.777039577886,5879.796535193063,13757.454828251251,10325.421405839656,5833.056814987455,9979.079420539594,6723.601547638301,5109.865472810981,5283.624961252381,7092.163604705433,5588.576209866915,5969.234176769258,5405.44888569521,11960.356236850916,6209.518120223399,5180.600093989679,6415.674230166378
2025-06-28,4749.608304760187,6764.9054783444,12498.355863228599,5258.284318261107,4703.787432707623,5055.272301636179,5288.7493902002625,17112.24937802006,4986.297150234991,6014.131738744997,5655.692955041359,9515.511185494515,5814.659645561855,5259.385461429082,5339.998843476613,13545.023065583593,9774.977439741044,4974.769835265619,8124.333053056669,6901.209574233164,5341.524608533771,5381.190493623202,6566.100385220944,5375.372657287562,6145.928484503006,4931.46438184064,11884.950090042264,5627.637963834809,5374.097900644815,5681.400915754747
2025-06-29,5164.024865276298,6683.622232498894,14157.047932902999,6144.386331636744,4977.448325297048,4518.81386322176,5841.970012003887,17940.93583515337,4658.081494435159,5639.208477561074,5828.076219195889,9514.211593780517,6142.434848578289,5190.002381706986,5510.527647176116,14571.387666454293,9260.776291497134,5972.167607793659,9739.837152285607,5436.617877681612,6012.191395091363,5609.35525178814,6755.936345595915,5597.034055903428,6137.46946740522,5255.452576382662,12302.449636512078,5294.71053826707,4910.625943540814,5620.834357241998
